Nivel,Nodo,Altura_media_mm,Area_mm2,X_mm,Y_mm,Z_mm
2,14,,,1.523166,1.078446,0.048000
2,15,0.046000,0.000010,,,
2,15,,,1.834470,1.033974,0.046000
2,15,,,1.836323,1.033974,0.046000
2,15,,,1.834470,1.035827,0.046000
2,16,0.051000,0.000003,,,
2,16,,,1.006179,0.920941,0.051000
2,17,0.049600,0.000017,,,
2,17,,,0.998767,0.917235,0.053000
2,17,,,0.998767,0.919088,0.051000
2,17,,,0.998767,0.920941,0.048000
2,17,,,1.000620,0.922794,0.047000
2,17,,,1.002473,0.922794,0.049000
2,18,0.050500,0.000007,,,
2,18,,,0.952442,0.904264,0.053000
2,18,,,0.954295,0.904264,0.048000
2,19,0.050336,0.000378,,,
2,19,,,0.411366,0.902411,0.046000
2,19,,,0.413219,0.902411,0.047000
2,19,,,0.415072,0.902411,0.047000
2,19,,,0.416925,0.902411,0.046000
2,19,,,0.407660,0.904264,0.047000
2,19,,,0.409513,0.904264,0.048000
2,19,,,0.411366,0.904264,0.049000
2,19,,,0.413219,0.904264,0.049000
2,19,,,0.415072,0.904264,0.049000
2,19,,,0.416925,0.904264,0.049000
2,19,,,0.418778,0.904264,0.047000
2,19,,,0.403954,0.906117,0.046000
2,19,,,0.405807,0.906117,0.048000
2,19,,,0.407660,0.906117,0.050000
2,19,,,0.409513,0.906117,0.051000
2,19,,,0.411366,0.906117,0.051000
2,19,,,0.413219,0.906117,0.051000
2,19,,,0.415072,0.906117,0.051000
2,19,,,0.416925,0.906117,0.050000
2,19,,,0.418778,0.906117,0.049000
2,19,,,0.420631,0.906117,0.046000
2,19,,,0.402101,0.907970,0.046000
2,19,,,0.403954,0.907970,0.049000
2,19,,,0.405807,0.907970,0.051000
2,19,,,0.407660,0.907970,0.052000
2,19,,,0.409513,0.907970,0.052000
2,19,,,0.411366,0.907970,0.053000
2,19,,,0.413219,0.907970,0.053000
2,19,,,0.415072,0.907970,0.052000
2,19,,,0.416925,0.907970,0.051000
2,19,,,0.418778,0.907970,0.050000
2,19,,,0.420631,0.907970,0.048000
2,19,,,0.400248,0.909823,0.046000
2,19,,,0.402101,0.909823,0.049000
2,19,,,0.403954,0.909823,0.051000
2,19,,,0.405807,0.909823,0.053000
2,19,,,0.407660,0.909823,0.054000
2,19,,,0.409513,0.909823,0.054000
2,19,,,0.411366,0.909823,0.054000
2,19,,,0.413219,0.909823,0.054000
2,19,,,0.415072,0.909823,0.053000
2,19,,,0.416925,0.909823,0.052000
2,19,,,0.418778,0.909823,0.051000
2,19,,,0.420631,0.909823,0.049000
2,19,,,0.422484,0.909823,0.046000
2,19,,,0.400248,0.911676,0.047000
2,19,,,0.402101,0.911676,0.050000
2,19,,,0.403954,0.911676,0.052000
2,19,,,0.405807,0.911676,0.054000
2,19,,,0.407660,0.911676,0.054000
2,19,,,0.409513,0.911676,0.055000
2,19,,,0.411366,0.911676,0.054000
2,19,,,0.413219,0.911676,0.054000
2,19,,,0.415072,0.911676,0.054000
2,19,,,0.416925,0.911676,0.053000
2,19,,,0.418778,0.911676,0.052000
2,19,,,0.420631,0.911676,0.050000
2,19,,,0.422484,0.911676,0.047000
2,19,,,0.400248,0.913529,0.046000
2,19,,,0.402101,0.913529,0.049000
2,19,,,0.403954,0.913529,0.051000
2,19,,,0.405807,0.913529,0.053000
2,19,,,0.407660,0.913529,0.054000
2,19,,,0.409513,0.913529,0.055000
2,19,,,0.411366,0.913529,0.054000
2,19,,,0.413219,0.913529,0.054000
2,19,,,0.415072,0.913529,0.054000
2,19,,,0.416925,0.913529,0.053000
2,19,,,0.418778,0.913529,0.052000
2,19,,,0.420631,0.913529,0.050000
2,19,,,0.422484,0.913529,0.047000
2,19,,,0.402101,0.915382,0.046000
2,19,,,0.403954,0.915382,0.049000
2,19,,,0.405807,0.915382,0.051000
2,19,,,0.407660,0.915382,0.053000
2,19,,,0.409513,0.915382,0.054000
2,19,,,0.411366,0.915382,0.054000
2,19,,,0.413219,0.915382,0.054000
2,19,,,0.415072,0.915382,0.053000
2,19,,,0.416925,0.915382,0.052000
2,19,,,0.418778,0.915382,0.051000
2,19,,,0.420631,0.915382,0.049000
2,19,,,0.422484,0.915382,0.047000
2,19,,,0.403954,0.917235,0.046000
2,19,,,0.405807,0.917235,0.049000
2,19,,,0.407660,0.917235,0.051000
2,19,,,0.409513,0.917235,0.053000
2,19,,,0.411366,0.917235,0.053000
2,19,,,0.413219,0.917235,0.053000
2,19,,,0.415072,0.917235,0.053000
2,19,,,0.416925,0.917235,0.052000
2,19,,,0.418778,0.917235,0.050000
2,19,,,0.420631,0.917235,0.048000
2,19,,,0.405807,0.919088,0.047000
2,19,,,0.407660,0.919088,0.049000
2,19,,,0.409513,0.919088,0.051000
2,19,,,0.411366,0.919088,0.052000
2,19,,,0.413219,0.919088,0.052000
2,19,,,0.415072,0.919088,0.051000
2,19,,,0.416925,0.919088,0.050000
2,19,,,0.418778,0.919088,0.048000
2,19,,,0.407660,0.920941,0.047000
2,19,,,0.409513,0.920941,0.049000
2,19,,,0.411366,0.920941,0.049000
2,19,,,0.413219,0.920941,0.049000
2,19,,,0.415072,0.920941,0.049000
2,19,,,0.416925,0.920941,0.047000
2,19,,,0.409513,0.922794,0.046000
2,19,,,0.411366,0.922794,0.046000
2,19,,,0.413219,0.922794,0.046000
2,20,0.048909,0.000038,,,
2,20,,,0.926500,0.900558,0.051000
2,20,,,0.928353,0.902411,0.048000
2,20,,,0.930206,0.902411,0.052000
2,20,,,0.930206,0.904264,0.046000
2,20,,,0.932059,0.904264,0.050000
2,20,,,0.933912,0.904264,0.054000
2,20,,,0.933912,0.906117,0.046000
2,20,,,0.935765,0.906117,0.048000
2,20,,,0.937618,0.906117,0.049000
2,20,,,0.939471,0.906117,0.048000
2,20,,,0.941324,0.906117,0.046000
2,21,0.050065,0.000158,,,
2,21,,,1.006179,0.893146,0.048000
2,21,,,1.008032,0.893146,0.050000
2,21,,,1.009885,0.893146,0.048000
2,21,,,1.004326,0.894999,0.048000
2,21,,,1.006179,0.894999,0.054000
2,21,,,1.011738,0.894999,0.051000
2,21,,,1.004326,0.896852,0.051000
2,21,,,1.013591,0.896852,0.049000
2,21,,,1.002473,0.898705,0.048000
2,21,,,1.004326,0.898705,0.054000
2,21,,,1.013591,0.898705,0.050000
2,21,,,1.002473,0.900558,0.052000
2,21,,,1.015444,0.900558,0.051000
2,21,,,1.017297,0.900558,0.047000
2,21,,,1.000620,0.902411,0.051000
2,21,,,1.019150,0.902411,0.050000
2,21,,,0.996914,0.904264,0.047000
2,21,,,0.998767,0.904264,0.053000
2,21,,,1.019150,0.904264,0.053000
2,21,,,1.021003,0.904264,0.046000
2,21,,,0.995061,0.906117,0.046000
2,21,,,0.996914,0.906117,0.052000
2,21,,,1.019150,0.906117,0.051000
2,21,,,0.995061,0.907970,0.047000
2,21,,,0.996914,0.907970,0.054000
2,21,,,1.017297,0.907970,0.054000
2,21,,,1.019150,0.907970,0.048000
2,21,,,0.996914,0.909823,0.053000
2,21,,,1.015444,0.909823,0.054000
2,21,,,1.017297,0.909823,0.050000
2,21,,,0.996914,0.911676,0.051000
2,21,,,1.013591,0.911676,0.053000
2,21,,,1.015444,0.911676,0.050000
2,21,,,1.017297,0.911676,0.046000
2,21,,,0.996914,0.913529,0.048000
2,21,,,1.009885,0.913529,0.053000
2,21,,,1.011738,0.913529,0.050000
2,21,,,1.013591,0.913529,0.049000
2,21,,,1.015444,0.913529,0.047000
2,21,,,1.008032,0.915382,0.054000
2,21,,,1.009885,0.915382,0.051000
2,21,,,1.011738,0.915382,0.048000
2,21,,,1.013591,0.915382,0.047000
2,21,,,1.009885,0.917235,0.051000
2,21,,,1.011738,0.917235,0.046000
2,21,,,1.009885,0.919088,0.049000
2,22,0.053364,0.000038,,,
2,22,,,0.956148,0.878322,0.054000
2,22,,,0.958001,0.878322,0.053000
2,22,,,0.959854,0.878322,0.054000
2,22,,,0.956148,0.880175,0.054000
2,22,,,0.958001,0.880175,0.053000
2,22,,,0.959854,0.880175,0.053000
2,22,,,0.956148,0.882028,0.053000
2,22,,,0.958001,0.882028,0.052000
2,22,,,0.959854,0.882028,0.053000
2,22,,,0.956148,0.883881,0.054000
2,22,,,0.958001,0.883881,0.054000
2,23,0.054000,0.000010,,,
2,23,,,0.956148,0.869057,0.054000
2,23,,,0.956148,0.870910,0.054000
2,23,,,0.958001,0.870910,0.054000
2,24,0.050130,0.000158,,,
2,24,,,0.958001,0.856086,0.050000
2,24,,,0.959854,0.857939,0.054000
2,24,,,0.961707,0.857939,0.048000
2,24,,,0.963560,0.859792,0.051000
2,24,,,0.965413,0.861645,0.052000
2,24,,,0.967266,0.861645,0.047000
2,24,,,0.967266,0.863498,0.051000
2,24,,,0.969119,0.863498,0.047000
2,24,,,0.967266,0.865351,0.053000
2,24,,,0.969119,0.865351,0.049000
2,24,,,0.970972,0.865351,0.046000
2,24,,,0.969119,0.867204,0.051000
2,24,,,0.970972,0.867204,0.048000
2,24,,,0.969119,0.869057,0.053000
2,24,,,0.970972,0.869057,0.050000
2,24,,,0.972825,0.869057,0.046000
2,24,,,0.970972,0.870910,0.051000
2,24,,,0.972825,0.870910,0.047000
2,24,,,0.970972,0.872763,0.053000
2,24,,,0.972825,0.872763,0.048000
2,24,,,0.970972,0.874616,0.053000
2,24,,,0.972825,0.874616,0.049000
2,24,,,0.970972,0.876469,0.053000
2,24,,,0.972825,0.876469,0.048000
2,24,,,0.970972,0.878322,0.052000
2,24,,,0.972825,0.878322,0.047000
2,24,,,0.969119,0.880175,0.054000
2,24,,,0.970972,0.880175,0.050000
2,24,,,0.972825,0.880175,0.046000
2,24,,,0.969119,0.882028,0.054000
2,24,,,0.970972,0.882028,0.050000
2,24,,,0.970972,0.883881,0.051000
2,24,,,0.970972,0.885734,0.052000
2,24,,,0.970972,0.887587,0.051000
2,24,,,0.970972,0.889440,0.052000
2,24,,,0.970972,0.891293,0.052000
2,24,,,0.970972,0.893146,0.050000
2,24,,,0.970972,0.894999,0.046000
2,24,,,0.969119,0.896852,0.048000
2,24,,,0.967266,0.898705,0.049000
2,24,,,0.963560,0.900558,0.054000
2,24,,,0.965413,0.900558,0.048000
2,24,,,0.958001,0.902411,0.054000
2,24,,,0.959854,0.902411,0.052000
2,24,,,0.961707,0.902411,0.050000
2,24,,,0.963560,0.902411,0.046000
2,25,0.050186,0.000295,,,
2,25,,,0.926500,0.856086,0.047000
2,25,,,0.928353,0.856086,0.049000
2,25,,,0.930206,0.856086,0.049000
2,25,,,0.932059,0.856086,0.046000
2,25,,,0.943177,0.856086,0.047000
2,25,,,0.922794,0.857939,0.046000
2,25,,,0.924647,0.857939,0.050000
2,25,,,0.926500,0.857939,0.052000
2,25,,,0.928353,0.857939,0.053000
2,25,,,0.930206,0.857939,0.052000
2,25,,,0.932059,0.857939,0.049000
2,25,,,0.933912,0.857939,0.046000
2,25,,,0.941324,0.857939,0.048000
2,25,,,0.943177,0.857939,0.054000
2,25,,,0.920941,0.859792,0.046000
2,25,,,0.922794,0.859792,0.050000
2,25,,,0.924647,0.859792,0.053000
2,25,,,0.926500,0.859792,0.054000
2,25,,,0.928353,0.859792,0.054000
2,25,,,0.930206,0.859792,0.051000
2,25,,,0.932059,0.859792,0.049000
2,25,,,0.933912,0.859792,0.047000
2,25,,,0.935765,0.859792,0.046000
2,25,,,0.937618,0.859792,0.046000
2,25,,,0.939471,0.859792,0.048000
2,25,,,0.941324,0.859792,0.050000
2,25,,,0.920941,0.861645,0.047000
2,25,,,0.922794,0.861645,0.050000
2,25,,,0.924647,0.861645,0.052000
2,25,,,0.926500,0.861645,0.052000
2,25,,,0.928353,0.861645,0.052000
2,25,,,0.930206,0.861645,0.050000
2,25,,,0.932059,0.861645,0.048000
2,25,,,0.933912,0.861645,0.048000
2,25,,,0.935765,0.861645,0.048000
2,25,,,0.937618,0.861645,0.048000
2,25,,,0.939471,0.861645,0.049000
2,25,,,0.941324,0.861645,0.051000
2,25,,,0.943177,0.861645,0.053000
2,25,,,0.922794,0.863498,0.046000
2,25,,,0.924647,0.863498,0.048000
2,25,,,0.926500,0.863498,0.050000
2,25,,,0.928353,0.863498,0.051000
2,25,,,0.930206,0.863498,0.051000
2,25,,,0.932059,0.863498,0.051000
2,25,,,0.933912,0.863498,0.052000
2,25,,,0.935765,0.863498,0.052000
2,25,,,0.937618,0.863498,0.052000
2,25,,,0.939471,0.863498,0.052000
2,25,,,0.941324,0.863498,0.052000
2,25,,,0.943177,0.863498,0.053000
2,25,,,0.945030,0.863498,0.053000
2,25,,,0.924647,0.865351,0.048000
2,25,,,0.926500,0.865351,0.052000
2,25,,,0.928353,0.865351,0.054000
2,25,,,0.941324,0.865351,0.054000
2,25,,,0.943177,0.865351,0.054000
2,25,,,0.945030,0.865351,0.054000
2,25,,,0.946883,0.865351,0.054000
2,25,,,0.948736,0.865351,0.054000
2,25,,,0.922794,0.867204,0.049000
2,25,,,0.924647,0.867204,0.053000
2,25,,,0.920941,0.869057,0.050000
2,25,,,0.919088,0.870910,0.047000
2,25,,,0.920941,0.870910,0.052000
2,25,,,0.919088,0.872763,0.046000
2,25,,,0.920941,0.872763,0.052000
2,25,,,0.920941,0.874616,0.050000
2,25,,,0.920941,0.876469,0.048000
2,25,,,0.920941,0.878322,0.050000
2,25,,,0.919088,0.880175,0.048000
2,25,,,0.919088,0.882028,0.051000
2,25,,,0.919088,0.883881,0.052000
2,25,,,0.919088,0.885734,0.051000
2,25,,,0.919088,0.887587,0.051000
2,25,,,0.917235,0.889440,0.048000
2,25,,,0.919088,0.889440,0.053000
2,25,,,0.915382,0.891293,0.049000
2,25,,,0.917235,0.891293,0.053000
2,25,,,0.913529,0.893146,0.046000
2,25,,,0.915382,0.893146,0.051000
2,25,,,0.915382,0.894999,0.047000
2,25,,,0.917235,0.894999,0.053000
2,25,,,0.919088,0.896852,0.051000
2,25,,,0.920941,0.898705,0.046000
2,25,,,0.922794,0.898705,0.052000
2,26,0.049800,0.000017,,,
2,26,,,0.946883,0.854233,0.047000
2,26,,,0.948736,0.854233,0.051000
2,26,,,0.950589,0.854233,0.052000
2,26,,,0.952442,0.854233,0.051000
2,26,,,0.954295,0.854233,0.048000
2,27,0.046000,0.000017,,,
2,27,,,1.836323,0.765289,0.046000
2,27,,,1.838176,0.765289,0.046000
2,27,,,1.834470,0.767142,0.046000
2,27,,,1.836323,0.767142,0.046000
2,27,,,1.836323,0.768995,0.046000
2,28,0.046740,0.000529,,,
2,28,,,1.851147,0.759730,0.046000
2,28,,,1.853000,0.759730,0.046000
2,28,,,1.854853,0.759730,0.046000
2,28,,,1.847441,0.761583,0.046000
2,28,,,1.849294,0.761583,0.046000
2,28,,,1.851147,0.761583,0.047000
2,28,,,1.853000,0.761583,0.047000
2,28,,,1.854853,0.761583,0.046000
2,28,,,1.843735,0.763436,0.046000
2,28,,,1.845588,0.763436,0.046000
2,28,,,1.847441,0.763436,0.047000
2,28,,,1.849294,0.763436,0.047000
2,28,,,1.851147,0.763436,0.047000
2,28,,,1.853000,0.763436,0.047000
2,28,,,1.854853,0.763436,0.047000
2,28,,,1.856706,0.763436,0.046000
2,28,,,1.843735,0.765289,0.046000
2,28,,,1.845588,0.765289,0.046000
2,28,,,1.847441,0.765289,0.047000
2,28,,,1.849294,0.765289,0.047000
2,28,,,1.851147,0.765289,0.047000
2,28,,,1.853000,0.765289,0.047000
2,28,,,1.854853,0.765289,0.047000
2,28,,,1.856706,0.765289,0.046000
2,28,,,1.845588,0.767142,0.046000
2,28,,,1.847441,0.767142,0.046000
2,28,,,1.849294,0.767142,0.047000
2,28,,,1.851147,0.767142,0.047000
2,28,,,1.853000,0.767142,0.047000
2,28,,,1.854853,0.767142,0.047000
2,28,,,1.856706,0.767142,0.046000
2,28,,,1.858559,0.767142,0.046000
2,28,,,1.869677,0.767142,0.046000
2,28,,,1.871530,0.767142,0.046000
2,28,,,1.849294,0.768995,0.046000
2,28,,,1.851147,0.768995,0.046000
2,28,,,1.853000,0.768995,0.047000
2,28,,,1.854853,0.768995,0.047000
2,28,,,1.856706,0.768995,0.047000
2,28,,,1.858559,0.768995,0.046000
2,28,,,1.860412,0.768995,0.046000
2,28,,,1.864118,0.768995,0.046000
2,28,,,1.865971,0.768995,0.046000
2,28,,,1.867824,0.768995,0.046000
2,28,,,1.869677,0.768995,0.047000
2,28,,,1.871530,0.768995,0.047000
2,28,,,1.873383,0.768995,0.046000
2,28,,,1.851147,0.770848,0.046000
2,28,,,1.853000,0.770848,0.046000
2,28,,,1.854853,0.770848,0.046000
2,28,,,1.856706,0.770848,0.046000
2,28,,,1.858559,0.770848,0.046000
2,28,,,1.860412,0.770848,0.046000
2,28,,,1.862265,0.770848,0.046000
2,28,,,1.864118,0.770848,0.046000
2,28,,,1.865971,0.770848,0.046000
2,28,,,1.867824,0.770848,0.047000
2,28,,,1.869677,0.770848,0.047000
2,28,,,1.871530,0.770848,0.047000
2,28,,,1.873383,0.770848,0.047000
2,28,,,1.875236,0.770848,0.046000
2,28,,,1.851147,0.772701,0.046000
2,28,,,1.853000,0.772701,0.046000
2,28,,,1.854853,0.772701,0.047000
2,28,,,1.856706,0.772701,0.047000
2,28,,,1.858559,0.772701,0.046000
2,28,,,1.860412,0.772701,0.046000
2,28,,,1.862265,0.772701,0.046000
2,28,,,1.864118,0.772701,0.046000
2,28,,,1.865971,0.772701,0.046000
2,28,,,1.867824,0.772701,0.047000
2,28,,,1.869677,0.772701,0.047000
2,28,,,1.871530,0.772701,0.048000
2,28,,,1.873383,0.772701,0.048000
2,28,,,1.875236,0.772701,0.047000
2,28,,,1.851147,0.774554,0.046000
2,28,,,1.853000,0.774554,0.046000
2,28,,,1.854853,0.774554,0.047000
2,28,,,1.856706,0.774554,0.047000
2,28,,,1.858559,0.774554,0.047000
2,28,,,1.860412,0.774554,0.046000
2,28,,,1.862265,0.774554,0.046000
2,28,,,1.864118,0.774554,0.046000
2,28,,,1.865971,0.774554,0.047000
2,28,,,1.867824,0.774554,0.047000
2,28,,,1.869677,0.774554,0.048000
2,28,,,1.871530,0.774554,0.048000
2,28,,,1.873383,0.774554,0.048000
2,28,,,1.875236,0.774554,0.047000
2,28,,,1.877089,0.774554,0.046000
2,28,,,1.851147,0.776407,0.046000
2,28,,,1.853000,0.776407,0.047000
2,28,,,1.854853,0.776407,0.047000
2,28,,,1.856706,0.776407,0.048000
2,28,,,1.858559,0.776407,0.047000
2,28,,,1.860412,0.776407,0.047000
2,28,,,1.862265,0.776407,0.047000
2,28,,,1.864118,0.776407,0.047000
2,28,,,1.865971,0.776407,0.047000
2,28,,,1.867824,0.776407,0.047000
2,28,,,1.869677,0.776407,0.048000
2,28,,,1.871530,0.776407,0.048000
2,28,,,1.873383,0.776407,0.048000
2,28,,,1.875236,0.776407,0.048000
2,28,,,1.877089,0.776407,0.046000
2,28,,,1.851147,0.778260,0.046000
2,28,,,1.853000,0.778260,0.047000
2,28,,,1.854853,0.778260,0.048000
2,28,,,1.856706,0.778260,0.048000
2,28,,,1.858559,0.778260,0.048000
2,28,,,1.860412,0.778260,0.047000
2,28,,,1.862265,0.778260,0.047000
2,28,,,1.864118,0.778260,0.047000
2,28,,,1.865971,0.778260,0.047000
2,28,,,1.867824,0.778260,0.047000
2,28,,,1.869677,0.778260,0.048000
2,28,,,1.871530,0.778260,0.049000
2,28,,,1.873383,0.778260,0.049000
2,28,,,1.875236,0.778260,0.048000
2,28,,,1.877089,0.778260,0.047000
2,28,,,1.853000,0.780113,0.046000
2,28,,,1.854853,0.780113,0.047000
2,28,,,1.856706,0.780113,0.047000
2,28,,,1.858559,0.780113,0.047000
2,28,,,1.860412,0.780113,0.047000
2,28,,,1.862265,0.780113,0.047000
2,28,,,1.864118,0.780113,0.047000
2,28,,,1.865971,0.780113,0.047000
2,28,,,1.867824,0.780113,0.047000
2,28,,,1.869677,0.780113,0.048000
2,28,,,1.871530,0.780113,0.049000
2,28,,,1.873383,0.780113,0.048000
2,28,,,1.875236,0.780113,0.048000
2,28,,,1.877089,0.780113,0.046000
2,28,,,1.854853,0.781966,0.046000
2,28,,,1.856706,0.781966,0.046000
2,28,,,1.858559,0.781966,0.047000
2,28,,,1.860412,0.781966,0.046000
2,28,,,1.862265,0.781966,0.046000
2,28,,,1.864118,0.781966,0.046000
2,28,,,1.865971,0.781966,0.047000
2,28,,,1.867824,0.781966,0.047000
2,28,,,1.869677,0.781966,0.048000
2,28,,,1.871530,0.781966,0.048000
2,28,,,1.873383,0.781966,0.047000
2,28,,,1.875236,0.781966,0.046000
2,28,,,1.858559,0.783819,0.046000
2,28,,,1.860412,0.783819,0.046000
2,28,,,1.862265,0.783819,0.046000
2,28,,,1.864118,0.783819,0.046000
2,28,,,1.865971,0.783819,0.046000
2,28,,,1.867824,0.783819,0.047000
2,28,,,1.869677,0.783819,0.047000
2,28,,,1.871530,0.783819,0.046000
2,29,0.046667,0.000010,,,
2,29,,,1.738114,0.290921,0.046000
2,29,,,1.736261,0.292774,0.047000
2,29,,,1.738114,0.292774,0.047000
2,30,0.054000,0.000003,,,
2,30,,,0.602225,0.281656,0.054000
2,31,0.049750,0.000014,,,
2,31,,,0.622608,0.252008,0.053000
2,31,,,0.624461,0.252008,0.046000
2,31,,,0.620755,0.253861,0.053000
2,31,,,0.620755,0.255714,0.047000
2,32,0.046118,0.000058,,,
2,32,,,0.511428,0.235331,0.046000
2,32,,,0.513281,0.235331,0.046000
2,32,,,0.515134,0.235331,0.046000
2,32,,,0.516987,0.235331,0.046000
2,32,,,0.518840,0.235331,0.046000
2,32,,,0.511428,0.237184,0.046000
2,32,,,0.513281,0.237184,0.047000
2,32,,,0.515134,0.237184,0.047000
2,32,,,0.516987,0.237184,0.046000
2,32,,,0.518840,0.237184,0.046000
2,32,,,0.511428,0.239037,0.046000
2,32,,,0.513281,0.239037,0.046000
2,32,,,0.515134,0.239037,0.046000
2,32,,,0.516987,0.239037,0.046000
2,32,,,0.518840,0.239037,0.046000
2,32,,,0.515134,0.240890,0.046000
2,32,,,0.516987,0.240890,0.046000
2,33,0.050200,0.000137,,,
2,33,,,0.654109,0.216801,0.053000
2,33,,,0.655962,0.216801,0.047000
2,33,,,0.657815,0.218654,0.052000
2,33,,,0.659668,0.220507,0.054000
2,33,,,0.661521,0.220507,0.047000
2,33,,,0.661521,0.222360,0.052000
2,33,,,0.663374,0.222360,0.046000
2,33,,,0.661521,0.224213,0.051000
2,33,,,0.661521,0.226066,0.048000
2,33,,,0.659668,0.227919,0.051000
2,33,,,0.659668,0.229772,0.047000
2,33,,,0.657815,0.231625,0.051000
2,33,,,0.655962,0.233478,0.050000
2,33,,,0.654109,0.235331,0.051000
2,33,,,0.654109,0.237184,0.048000
2,33,,,0.654109,0.239037,0.054000
2,33,,,0.655962,0.240890,0.047000
2,33,,,0.654109,0.242743,0.053000
2,33,,,0.654109,0.244596,0.048000
2,33,,,0.652256,0.246449,0.054000
2,33,,,0.652256,0.248302,0.054000
2,33,,,0.652256,0.250155,0.053000
2,33,,,0.631873,0.252008,0.050000
2,33,,,0.652256,0.252008,0.052000
2,33,,,0.633726,0.253861,0.050000
2,33,,,0.652256,0.253861,0.050000
2,33,,,0.635579,0.255714,0.051000
2,33,,,0.650403,0.255714,0.053000
2,33,,,0.652256,0.255714,0.046000
2,33,,,0.637432,0.257567,0.051000
2,33,,,0.648550,0.257567,0.052000
2,33,,,0.650403,0.257567,0.046000
2,33,,,0.639285,0.259420,0.049000
2,33,,,0.641138,0.259420,0.053000
2,33,,,0.646697,0.259420,0.052000
2,33,,,0.648550,0.259420,0.047000
2,33,,,0.641138,0.261273,0.047000
2,33,,,0.642991,0.261273,0.049000
2,33,,,0.644844,0.261273,0.050000
2,33,,,0.646697,0.261273,0.049000
2,34,0.050000,0.000007,,,
2,34,,,0.648550,0.214948,0.052000
2,34,,,0.650403,0.214948,0.048000
2,35,0.050000,0.000007,,,
2,35,,,0.635579,0.211242,0.047000
2,35,,,0.637432,0.213095,0.053000
2,36,0.050061,0.005116,,,
2,36,,,0.554047,0.207536,0.046000
2,36,,,0.555900,0.207536,0.046000
2,36,,,0.557753,0.207536,0.046000
2,36,,,0.559606,0.207536,0.046000
2,36,,,0.561459,0.207536,0.046000
2,36,,,0.552194,0.209389,0.046000
2,36,,,0.554047,0.209389,0.046000
2,36,,,0.555900,0.209389,0.046000
2,36,,,0.557753,0.209389,0.047000
2,36,,,0.559606,0.209389,0.047000
2,36,,,0.561459,0.209389,0.046000
2,36,,,0.563312,0.209389,0.046000
2,36,,,0.565165,0.209389,0.046000
2,36,,,0.567018,0.209389,0.046000
2,36,,,0.568871,0.209389,0.046000
2,36,,,0.570724,0.209389,0.046000
2,36,,,0.572577,0.209389,0.046000
2,36,,,0.574430,0.209389,0.046000
2,36,,,0.576283,0.209389,0.046000
2,36,,,0.611490,0.209389,0.049000
2,36,,,0.613343,0.209389,0.051000
2,36,,,0.615196,0.209389,0.053000
2,36,,,0.548488,0.211242,0.046000
2,36,,,0.550341,0.211242,0.046000
2,36,,,0.552194,0.211242,0.046000
2,36,,,0.554047,0.211242,0.047000
2,36,,,0.555900,0.211242,0.047000
2,36,,,0.557753,0.211242,0.047000
2,36,,,0.559606,0.211242,0.047000
2,36,,,0.561459,0.211242,0.047000
2,36,,,0.563312,0.211242,0.047000
2,36,,,0.565165,0.211242,0.047000
2,36,,,0.567018,0.211242,0.047000
2,36,,,0.568871,0.211242,0.047000
2,36,,,0.570724,0.211242,0.047000
2,36,,,0.572577,0.211242,0.047000
2,36,,,0.574430,0.211242,0.047000
2,36,,,0.576283,0.211242,0.047000
2,36,,,0.578136,0.211242,0.047000
2,36,,,0.579989,0.211242,0.047000
2,36,,,0.581842,0.211242,0.046000
2,36,,,0.607784,0.211242,0.047000
2,36,,,0.609637,0.211242,0.050000
2,36,,,0.611490,0.211242,0.053000
2,36,,,0.542929,0.213095,0.046000
2,36,,,0.544782,0.213095,0.046000
2,36,,,0.546635,0.213095,0.046000
2,36,,,0.548488,0.213095,0.046000
2,36,,,0.550341,0.213095,0.046000
2,36,,,0.552194,0.213095,0.046000
2,36,,,0.554047,0.213095,0.046000
2,36,,,0.555900,0.213095,0.047000
2,36,,,0.557753,0.213095,0.047000
2,36,,,0.559606,0.213095,0.047000
2,36,,,0.561459,0.213095,0.047000
2,36,,,0.563312,0.213095,0.047000
2,36,,,0.565165,0.213095,0.047000
2,36,,,0.567018,0.213095,0.047000
2,36,,,0.568871,0.213095,0.047000
2,36,,,0.570724,0.213095,0.048000
2,36,,,0.572577,0.213095,0.048000
2,36,,,0.574430,0.213095,0.049000
2,36,,,0.576283,0.213095,0.049000
2,36,,,0.578136,0.213095,0.049000
2,36,,,0.579989,0.213095,0.049000
2,36,,,0.581842,0.213095,0.048000
2,36,,,0.583695,0.213095,0.047000
2,36,,,0.585548,0.213095,0.047000
2,36,,,0.605931,0.213095,0.047000
2,36,,,0.607784,0.213095,0.051000
2,36,,,0.609637,0.213095,0.054000
2,36,,,0.539223,0.214948,0.046000
2,36,,,0.541076,0.214948,0.046000
2,36,,,0.542929,0.214948,0.047000
2,36,,,0.544782,0.214948,0.047000
2,36,,,0.546635,0.214948,0.046000
2,36,,,0.548488,0.214948,0.046000
2,36,,,0.550341,0.214948,0.046000
2,36,,,0.552194,0.214948,0.046000
2,36,,,0.554047,0.214948,0.046000
2,36,,,0.555900,0.214948,0.046000
2,36,,,0.557753,0.214948,0.046000
2,36,,,0.559606,0.214948,0.046000
2,36,,,0.561459,0.214948,0.047000
2,36,,,0.563312,0.214948,0.047000
2,36,,,0.565165,0.214948,0.047000
2,36,,,0.567018,0.214948,0.048000
2,36,,,0.568871,0.214948,0.048000
